218712,0
218981,0
219255,0
219537,0
219821,0
220107,0
220400,0
220699,0
220985,0
221261,0
221535,0
221812,0
222090,0
222383,0
222674,0
222960,0
223236,0
223515,0
223792,0
224055,0
224337,0
224630,0
224924,0
225203,0
225481,0
225751,0
226032,0
226304,0
226582,0
226871,0
227153,0
227435,0
227710,0
227984,0
228247,0
228525,0
228816,0
229103,0
229384,0
229668,0
229944,0
230222,0
230493,0
230769,0
231066,0
231366,0
231647,0
231922,0
232198,0
232468,0
232740,0
233024,0
233310,0
233597,0
233883,0
234159,0
234423,0
234693,0
234967,0
235258,0
235555,0
235836,0
236117,0
236398,0
236673,0
236936,0
237214,0
237504,0
237792,0
238079,0
238352,0
238618,0
238892,0
239166,0
239442,0
239726,0
240005,0
240275,0
240549,0
240818,0
241073,0
241327,0
241597,0
241864,0
242122,0
242382,0
242640,0
242888,0
243140,0
243396,0
243651,0
243917,0
244200,0
244470,0
244737,0
244993,0
245255,0
245524,0
245800,0
246074,0
246360,0
246656,0
246943,0
247210,0
247477,0
247750,0
248026,0
248308,0
248595,0
248886,0
249166,0
249442,0
249714,0
249997,0
250281,0
250566,0
250867,0
251168,0
251450,0
251719,0
252002,0
252294,0
252593,0
252876,0
253167,0
253464,0
253750,0
254018,0
254291,0
254593,0
254900,0
255179,0
255461,0
255747,0
256035,0
256304,0
256580,0
256869,0
257166,0
257448,0
257718,0
257974,0
258234,0
258487,0
258746,0
259013,0
259288,0
259549,0
259820,0
260085,0
260342,0
260594,0
260860,0
261141,0
261426,0
261699,0
261976,0
262249,0
262524,0
262797,0
263070,0
263358,0
263649,0
263939,0
264225,0
264507,0
264781,0
265070,0
265362,0
265660,0
265955,0
266247,0
266537,0
266823,0
267107,0
267384,0
267687,0
267987,0
268268,0
268553,0
268831,0
269110,0
269392,0
269678,0
269968,0
270265,0
270559,0
270830,0
271103,0
271378,0
271664,0
271961,0
272252,0
272541,0
272847,0
273131,0
273402,0
273683,0
273975,0
274272,0
274569,0
274861,0
275140,0
275411,0
275680,0
275957,0
276244,0
276524,0
276813,0
277111,0
277396,0
277657,0
277931,0
278220,0
278526,0
278822,0
279107,0
279390,0
279584,0
279926,0
280217,0
280519,0
280823,0
281118,0
281410,0
281690,0
281963,0
282241,0
282522,0
282810,0
283105,0
283397,0
283680,0
283952,0
284225,0
284500,0
284786,0
285081,0
285371,0
285661,0
285944,0
286218,0
286494,0
286771,0
287060,0
287361,0
287664,0
287953,0
288234,0
288515,0
288801,0
289084,0
289381,0
289675,0
289979,0
290266,0
290546,0
290822,0
291118,0
291416,0
291704,0
291998,0
292289,0
292575,0
292853,0
293131,0
293420,0
293721,0
294019,0
294304,0
294590,0
294865,0
295151,0
295430,0
295726,0
296021,0
296328,0
296620,0
296897,0
297178,0
297459,0
297746,0
298041,0
298343,0
298636,0
298928,0
299214,0
299492,0
299764,0
300060,0
300368,0
300670,0
300948,0
301219,0
301503,0
301790,0
302072,0
302355,0
302653,0
302956,0
303249,0
303511,0
303781,0
304074,0
304370,0
304647,0
304932,0
305219,0
305506,0
305717,0
306044,0
306345,0
306649,0
306952,0
307242,0
307522,0
307753,0
308071,0
308358,0
308633,0
308920,0
309225,0
309524,0
309788,0
310061,0
310341,0
310635,0
310923,0
311207,0
311496,0
311791,0
312070,0
312336,0
312613,0
312834,0
313202,0
313517,0
313816,0
314099,0
314381,0
314673,0
314960,0
315254,0
315550,0
315851,0
316144,0
316423,0
316701,0
316989,0
317274,0
317569,0
317793,0
318153,0
318446,0
318737,0
319019,0
319231,0
319595,0
319913,0
320213,0
320502,0
320794,0
321080,0
321380,0
321672,0
321976,0
322283,0
322581,0
322865,0
323146,0
323434,0
323739,0
324053,0
324349,0
324649,0
324938,0
325224,0
325503,0
325791,0
326097,0
326404,0
326706,0
326995,0
327285,0
327574,0
327867,0
328158,0
328460,0
328762,0
329065,0
329347,0
329627,0
329921,0
330225,0
330532,0
330828,0
331132,0
331419,0
331713,0
331997,0
332287,0
332597,0
332906,0
333207,0
333487,0
333776,0
334064,0
334356,0
334652,0
334952,0
335257,0
335551,0
335831,0
336108,0
336394,0
336688,0
336988,0
337290,0
337579,0
337871,0
338154,0
338440,0
338729,0
339033,0
339335,0
339643,0
339934,0
340213,0
340500,0
340788,0
341083,0
341387,0
341692,0
341982,0
342274,0
342555,0
342830,0
343124,0
343418,0
343714,0
344003,0
344287,0
344565,0
344851,0
345137,0
345424,0
345731,0
346026,0
346317,0
346605,0
346812,0
347156,0
347463,0
347767,0
348071,0
348375,0
348666,0
348943,0
349230,0
349511,0
349813,0
350120,0
350418,0
350701,0
350988,0
351273,0
351489,0
351829,0
352123,0
352424,0
352719,0
352995,0
353265,0
353557,0
353840,0
354137,0
354434,0
354726,0
355024,0
355311,0
355588,0
355866,0
356173,0
356472,0
356766,0
357054,0
357336,0
357619,0
357909,0
358194,0
358491,0
358797,0
359095,0
359373,0
359642,0
359911,0
360190,0
360479,0
360772,0
361060,0
361352,0
361634,0
361902,0
362171,0
362459,0
362740,0
363035,0
363327,0
363614,0
363886,0
364166,0
364455,0
364739,0
365030,0
365338,0
365648,0
365923,0
366200,0
366491,0
366786,0
367072,0
367372,0
367682,0
367968,0
368256,0
368539,0
368832,0
369118,0
369418,0
369723,0
370019,0
370287,0
370565,0
370850,0
371140,0
371414,0
371712,0
372015,0
372308,0
372566,0
372843,0
373132,0
373436,0
373721,0
374008,0
374312,0
374603,0
374863,0
375133,0
375420,0
375724,0
376006,0
376296,0
376584,0
376869,0
377089,0
377413,0
377708,0
378013,0
378317,0
378616,0
378894,0
379167,0
379448,0
379739,0
380032,0
380320,0
380619,0
380907,0
381181,0
381461,0
381733,0
382023,0
382317,0
382616,0
382903,0
383191,0
383466,0
383752,0
384035,0
384325,0
384623,0
384924,0
385214,0
385495,0
385777,0
386058,0
386357,0
386658,0
386949,0
387250,0
387541,0
387820,0
388093,0
388381,0
388680,0
388988,0
389286,0
389571,0
389868,0
390158,0
390442,0
390739,0
391048,0
391353,0
391649,0
391932,0
392212,0
392502,0
392789,0
393085,0
393386,0
393682,0
393965,0
394252,0
394528,0
394809,0
395104,0
395410,0
395705,0
395997,0
396276,0
396561,0
396854,0
397142,0
397344,0
397713,0
398015,0
398302,0
398577,0
398862,0
399147,0
399444,0
399738,0
400032,0
400330,0
400607,0
400886,0
401172,0
401461,0
401766,0
402069,0
402369,0
402654,0
402941,0
403224,0
403517,0
403813,0
404109,0
404412,0
404705,0
404988,0
405263,0
405552,0
405844,0
406139,0
406433,0
406724,0
407014,0
407297,0
407568,0
407857,0
408159,0
408460,0
408754,0
409038,0
409322,0
409605,0
409889,0
410185,0
410485,0
410790,0
411080,0
411361,0
411641,0
411924,0
412214,0
412520,0
412825,0
413117,0
413410,0
413700,0
413977,0
414258,0
414549,0
414856,0
415151,0
415439,0
415712,0
416002,0
416284,0
416564,0
416858,0
417161,0
417453,0
417737,0
418015,0
418292,0
418585,0
418874,0
419164,0
419462,0
419753,0
420030,0
420310,0
420592,0
420882,0
421181,0
421482,0
421775,0
422003,0
422329,0
422612,0
422827,0
423172,0
423470,0
423776,0
424072,0
424348,0
424624,0
424902,0
425196,0
425500,0
425797,0
426086,0
426389,0
426669,0
426947,0
427233,0
427531,0
427836,0
428137,0
428421,0
428707,0
429000,0
429284,0
429567,0
429875,0
430174,0
430478,0
430762,0
431043,0
431324,0
431623,0
431919,0
432217,0
432517,0
432807,0
433090,0
433373,0
433656,0
433850,0
434220,0
434521,0
434819,0
435104,0
435379,0
435667,0
435959,0
436158,0
436521,0
436828,0
437126,0
437409,0
437690,0
437973,0
438276,0
438579,0
438873,0
439166,0
439462,0
439748,0
440031,0
440321,0
440630,0
440942,0
441239,0
441527,0
441823,0
442117,0
442414,0
442631,0
443001,0
443313,0
443615,0
443896,0
444184,0
444482,0
444713,0
445069,0
445371,0
445666,0
445956,0
446235,0
446515,0
446808,0
447113,0
447410,0
447704,0
447988,0
448272,0
448556,0
448843,0
449146,0
449450,0
449756,0
450046,0
450334,0
450615,0
450903,0
451201,0
451509,0
451814,0
452109,0
452398,0
452686,0
452967,0
453258,0
453553,0
453860,0
454162,0
454452,0
454659,0
455005,0
455302,0
455596,0
455896,0
456198,0
456496,0
456779,0
457054,0
457341,0
457643,0
457945,0
458177,0
458532,0
458824,0
459112,0
459389,0
459672,0
459975,0
460283,0
460580,0
460866,0
461157,0
461441,0
461729,0
462022,0
462323,0
462629,0
462927,0
463206,0
463489,0
463773,0
464057,0
464369,0
464672,0
464968,0
465265,0
465547,0
465828,0
466113,0
466412,0
466716,0
467019,0
467316,0
467597,0
467886,0
468173,0
468467,0
468770,0
469074,0
469371,0
469669,0
469950,0
470239,0
470538,0
470845,0
471147,0
471452,0
471735,0
472027,0
472312,0
472597,0
472895,0
473210,0
473507,0
473800,0
474082,0
474371,0
474661,0
474951,0
475246,0
475556,0
475859,0
476144,0
476425,0
476714,0
477008,0
477316,0
477613,0
477906,0
478203,0
478489,0
478765,0
479048,0
479340,0
479641,0
479939,0
480226,0
480502,0
480788,0
481065,0
481349,0
481649,0
481949,0
482247,0
482533,0
482809,0
483079,0
483359,0
483643,0
483939,0
484229,0
484515,0
484794,0
485081,0
485361,0
485649,0
485947,0
486261,0
486565,0
486852,0
487137,0
487432,0
487727,0
488027,0
488328,0
488644,0
488939,0
489222,0
489505,0
489797,0
490099,0
490402,0
490703,0
491003,0
491295,0
491578,0
491858,0
492154,0
492453,0
492759,0
493054,0
493348,0
493632,0
493922,0
494208,0
494499,0
494798,0
495094,0
495378,0
495657,0
495933,0
496210,0
496508,0
496721,0
497083,0
497385,0
497673,0
497953,0
498238,0
498526,0
498820,0
499123,0
499426,0
499710,0
499995,0
500276,0
500557,0
500856,0
501154,0
501457,0
501754,0
502047,0
502325,0
502609,0
502896,0
503199,0
503505,0
503802,0
504089,0
504382,0
504662,0
504944,0
505235,0
505537,0
505838,0
506133,0
506406,0
506687,0
506977,0
507264,0
507561,0
507863,0
508168,0
508464,0
508752,0
509027,0
509327,0
509632,0
509932,0
510229,0
510528,0
510813,0
511101,0
511379,0
511668,0
511979,0
512286,0
512576,0
512859,0
513144,0
513432,0
513728,0
514022,0
514326,0
514636,0
514927,0
515203,0
515484,0
515770,0
516073,0
516380,0
516675,0
516979,0
517274,0
517562,0
517840,0
518136,0
518435,0
518742,0
519037,0
519316,0
519602,0
519890,0
520158,0
520471,0
520777,0
520990,0
521350,0
521636,0
521921,0
522217,0
522520,0
522823,0
523125,0
523425,0
523716,0
524007,0
524288,0
524586,0
524899,0
525206,0
525500,0
525789,0
526073,0
526364,0
526655,0
526949,0
527252,0
527557,0
527846,0
528127,0
528411,0
528697,0
529000,0
529301,0
529608,0
529905,0
530199,0
530480,0
530771,0
531066,0
531366,0
531676,0
531976,0
532265,0
532552,0
532836,0
533130,0
533424,0
533728,0
534021,0
534316,0
534601,0
534881,0
535169,0
535467,0
535776,0
536075,0
536373,0
536653,0
536939,0
537220,0
537514,0
537818,0
538123,0
538430,0
538716,0
539001,0
539286,0
539583,0
539883,0
540180,0
540480,0
540777,0
541060,0
541342,0
541624,0
541925,0
542235,0
542538,0
542834,0
543124,0
543416,0
543697,0
543991,0
544294,0
544598,0
544903,0
545190,0
545464,0
545749,0
546031,0
546315,0
546608,0
546800,0
547208,0
547490,0
547766,0
548040,0
548343,0
548641,0
548934,0
549226,0
549510,0
549792,0
550078,0
550357,0
550648,0
550960,0
551262,0
551540,0
551823,0
552105,0
552393,0
552688,0
552983,0
553291,0
553597,0
553885,0
554163,0
554447,0
554732,0
555035,0
555332,0
555622,0
555923,0
556212,0
556494,0
556774,0
557064,0
557369,0
557676,0
557970,0
558246,0
558536,0
558821,0
559111,0
559404,0
559704,0
560006,0
560304,0
560584,0
560855,0
561150,0
561444,0
561741,0
562028,0
562317,0
562600,0
562820,0
563150,0
563432,0
563739,0
564038,0
564328,0
564610,0
564891,0
565172,0
565461,0
565749,0
566049,0
566268,0
566624,0
566907,0
567193,0
567388,0
567729,0
568035,0
568335,0
568633,0
568928,0
569212,0
569490,0
569771,0
570066,0
570374,0
570676,0
570965,0
571254,0
571546,0
571839,0
572130,0
572436,0
572739,0
573048,0
573336,0
573616,0
573902,0
574201,0
574438,0
574794,0
575104,0
575395,0
575686,0
575967,0
576257,0
576559,0
576871,0
577171,0
577464,0
577749,0
578033,0
578319,0
578609,0
578909,0
579213,0
579456,0
579799,0
580083,0
580365,0
580656,0
580956,0
581254,0
581551,0
581843,0
582127,0
582403,0
582677,0
582928,0
583247,0
583547,0
583830,0
584106,0
584371,0
584643,0
584911,0
585183,0
585463,0
585739,0
586019,0
586284,0
586533,0
586779,0
587039,0
587307,0
587580,0
587851,0
588121,0
588385,0
588651,0
588914,0
589185,0
589462,0
589755,0
590049,0
590325,0
590596,0
590872,0
591152,0
591426,0
591715,0
592008,0
592296,0
592580,0
592862,0
593076,0
593395,0
593692,0
593999,0
594288,0
594571,0
594863,0
595135,0
595410,0
595698,0
596000,0
596286,0
596592,0
596888,0
597144,0
597410,0
597678,0
597933,0
598194,0
598466,0
598721,0
598977,0
599230,0
599477,0
599712,0
599961,0
600223,0
600492,0
600747,0
601019,0
601281,0
601545,0
601807,0
602072,0
602338,0
602619,0
602902,0
603187,0
603463,0
603730,0
603997,0
604285,0
604572,0
604853,0
605157,0
605467,0
605745,0
606016,0
606301,0
606596,0
606888,0
607187,0
607483,0
607775,0
608052,0
608317,0
608584,0
608862,0
609145,0
609434,0
609724,0
609996,0
610270,0
610553,0
610831,0
611117,0
611408,0
611704,0
611995,0
612272,0
612548,0
612828,0
613116,0
613408,0
613702,0
613992,0
614268,0
614547,0
614824,0
615098,0
615379,0
615685,0
615976,0
616258,0
616535,0
616811,0
617094,0
617375,0
617663,0
617958,0
618256,0
618537,0
618813,0
619090,0
619371,0
619661,0
619960,0
620258,0
620549,0
620834,0
621110,0
621387,0
621669,0
621952,0
622255,0
622550,0
622832,0
623097,0
623376,0
623647,0
623926,0
624199,0
624490,0
624773,0
625057,0
625318,0
625587,0
625862,0
626147,0
626436,0
626724,0
627008,0
627289,0
627563,0
627835,0
628111,0
628399,0
628697,0
628989,0
629179,0
629503,0
629769,0
630036,0
630298,0
630570,0
630846,0
631118,0
631385,0
631644,0
631907,0
632165,0
632423,0
632696,0
632967,0
633237,0
633507,0
633776,0
634036,0
634292,0
634554,0
634835,0
635115,0
635403,0
635693,0
635974,0
636247,0
636528,0
636820,0
637114,0
637408,0
637712,0
638006,0
638291,0
638569,0
638854,0
639149,0
639455,0
639753,0
640048,0
640337,0
640623,0
640909,0
641186,0
641488,0
641785,0
642074,0
642345,0
642622,0
642896,0
643172,0
643447,0
643730,0
644014,0
644295,0
644556,0
644816,0
645071,0
645329,0
645590,0
645872,0
646140,0
646402,0
646667,0
646925,0
647176,0
647422,0
647680,0
647943,0
648212,0
648486,0
648741,0
648986,0
649240,0
649493,0
649742,0
